RSSI,Energy,ActivityScore,Label
-48.0,6.64,0.6874,1
-48.0,6.63,0.6874,1
-48.0,6.59,0.6874,1
-48.0,6.81,0.6495,1
-48.0,6.64,0.6,1
-48.0,6.82,0.6,1
-48.0,6.54,0.6,1
-48.0,6.7,0.6,1
-48.0,6.53,0.5356,1
-48.0,6.33,0.45,1
-48.0,6.62,0.45,1
-48.0,6.52,0.45,1
-48.0,6.81,0.45,1
-48.0,6.7,0.0,1
-48.0,6.65,0.0,1
-48.0,6.84,0.0,1
-48.0,6.91,0.0,1
-48.0,6.83,0.0,1
-48.0,6.57,0.0,1
-48.0,6.8,0.0,1
-48.0,6.57,0.0,1
