RSSI,Energy,ActivityScore,Label
-78.0,6.26,7.4771,7
-79.0,6.26,7.2479,7
-78.0,6.16,7.6205,7
-78.0,6.21,7.4015,7
-78.0,6.17,7.4227,7
-78.0,6.17,7.1765,7
-78.0,6.12,6.8509,7
-78.0,6.16,6.6115,7
-78.0,6.12,6.7183,7
-78.0,6.16,6.7562,7
-78.0,6.14,6.839,7
-78.0,6.18,6.8673,7
-77.0,6.23,6.7629,7
-77.0,6.22,6.7816,7
-77.0,6.21,6.4343,7
-77.0,6.15,6.4426,7
-77.0,6.2,5.9713,7
-77.0,6.1,6.2318,7
-77.0,6.23,5.3849,7
-77.0,6.12,5.3791,7
-77.0,6.17,4.4522,7
-77.0,6.08,3.1059,7
-77.0,6.13,3.0103,7
-77.0,6.06,2.9661,7
-77.0,6.25,2.9661,7
-77.0,6.14,3.1987,7
-77.0,6.21,3.2657,7
-77.0,6.05,3.4687,7
-77.0,6.26,3.4687,7
-77.0,6.08,5.3513,7
-77.0,6.16,5.3513,7
-77.0,6.0,6.8015,7
-77.0,6.26,6.8718,7
-77.0,6.09,7.9429,7
-77.0,6.2,7.8,7
-77.0,6.14,8.1398,7
-77.0,6.25,8.118,7
-77.0,6.18,8.2514,7
-77.0,6.19,8.1898,7
-78.0,6.15,8.4304,7
-78.0,6.24,8.3553,7
-78.0,6.2,8.4571,7
-78.0,6.31,8.3688,7
-78.0,6.3,8.4171,7
-78.0,6.33,8.1536,7
-78.0,6.27,8.3094,7
-78.0,6.31,8.0145,7
-78.0,6.27,8.1315,7
-78.0,6.32,7.8011,7
-78.0,6.26,7.4981,7
-78.0,6.29,7.1384,7
-78.0,6.23,6.7396,7
-78.0,6.22,6.2655,7
-78.0,6.22,6.0112,7
-78.0,6.34,6.0796,7
-78.0,6.25,6.1555,7
-78.0,6.22,6.1555,7
-78.0,6.24,6.2191,7
-78.0,6.31,6.2655,7
-78.0,6.26,6.1207,7
-78.0,6.27,6.1207,7
-78.0,6.31,5.9812,7
-78.0,6.23,6.0089,7
-77.0,6.3,5.8365,7
-77.0,6.2,5.8534,7
-77.0,6.26,5.2666,7
-77.0,6.09,5.2735,7
-77.0,6.26,4.4774,7
-77.0,6.17,4.4718,7
-77.0,6.33,3.6,7
-77.0,6.12,3.6,7
-76.0,6.34,2.0278,7
-76.0,6.22,2.3764,7
-76.0,6.42,2.459,7
-76.0,6.2,2.7414,7
-76.0,6.32,2.8172,7
-76.0,6.13,2.9009,7
-76.0,6.3,2.9727,7
-76.0,6.11,5.3666,7
-76.0,6.29,5.4182,7
-76.0,6.12,6.5121,7
-76.0,6.33,6.4778,7
-76.0,6.23,6.9212,7
-77.0,6.33,6.7899,7
-77.0,6.29,7.2479,7
-77.0,6.35,7.2156,7
-77.0,6.26,7.2947,7
-77.0,6.34,7.2467,7
-78.0,6.27,7.7203,7
-78.0,6.36,7.6573,7
-78.0,6.32,7.8374,7
-78.0,6.34,7.5728,7
-78.0,6.27,7.9853,7
-78.0,6.35,7.774,7
-78.0,6.27,8.1232,7
-78.0,6.33,7.8843,7
-78.0,6.27,8.0791,7
-78.0,6.42,7.8072,7
-78.0,6.38,7.4534,7
-78.0,6.39,7.1953,7
-78.0,6.35,6.8097,7
-78.0,6.38,6.7183,7
-78.0,6.34,6.5774,7
-78.0,6.32,6.8886,7
-78.0,6.32,6.6492,7
-78.0,6.28,6.6319,7
-78.0,6.33,6.6998,7
-78.0,6.29,6.7162,7
-78.0,6.31,6.0462,7
-77.0,6.18,6.0796,7
-77.0,6.29,6.0796,7
-77.0,6.12,6.0856,7
-77.0,6.31,5.1983,7
-77.0,6.17,5.1934,7
-77.0,6.37,3.9651,7
-77.0,6.21,3.943,7
-77.0,6.37,2.3177,7
-77.0,6.2,2.3177,7
-77.0,6.37,2.3177,7
-77.0,6.23,2.5665,7
-77.0,6.38,2.678,7
-77.0,6.2,2.896,7
-77.0,6.36,3.096,7
-77.0,6.2,4.7783,7
-77.0,6.32,4.6783,7
-77.0,6.17,6.5142,7
-77.0,6.33,6.5142,7
-77.0,6.07,7.6261,7
-77.0,6.33,7.6544,7
-77.0,6.1,8.484,7
-77.0,6.31,8.484,7
-77.0,6.09,8.8284,7
-77.0,6.36,8.8675,7
-77.0,6.19,9.1423,7
-78.0,6.29,9.1106,7
-78.0,6.18,9.2402,7
-78.0,6.15,9.5019,7
-78.0,6.07,9.6383,7
-78.0,6.26,9.4091,7
-78.0,6.19,9.5445,7
-78.0,6.32,9.2888,7
-78.0,6.25,9.39,7
-78.0,6.4,9.0,7
-78.0,6.27,8.8268,7
-78.0,6.34,8.8268,7
-78.0,6.22,8.5048,7
-78.0,6.4,8.2278,7
-78.0,6.27,7.9723,7
-78.0,6.36,7.9723,7
-78.0,6.25,7.5191,7
-78.0,6.24,7.6102,7
-78.0,6.22,7.3024,7
-78.0,6.22,7.2634,7
-78.0,6.24,6.8967,7
-77.0,6.2,6.911,7
-77.0,6.05,6.4622,7
-77.0,6.09,6.2835,7
-76.0,6.16,5.7,7
-76.0,6.03,5.6975,7
-76.0,6.21,4.8669,7
-76.0,6.04,4.8513,7
-76.0,6.26,3.6773,7
-76.0,6.08,3.6396,7
-76.0,6.21,2.0457,7
-76.0,6.03,1.9486,7
-76.0,6.29,2.018,7
-76.0,6.04,2.3527,7
-76.0,6.34,2.3527,7
-76.0,6.18,2.7249,7
-76.0,6.27,2.7249,7
-76.0,6.17,2.8172,7
-76.0,6.27,2.8892,7
-76.0,6.12,3.1276,7
-76.0,6.26,3.1276,7
-76.0,6.08,4.9066,7
-76.0,6.29,4.9631,7
-76.0,6.09,6.1202,7
-76.0,6.34,6.1756,7
-76.0,6.14,6.9065,7
-76.0,6.31,7.002,7
-76.0,6.16,7.4741,7
-77.0,6.28,7.4318,7
-77.0,6.21,7.9156,7
-78.0,6.27,7.8586,7
-78.0,6.21,8.1402,7
-78.0,6.37,7.9387,7
-78.0,6.27,8.2905,7
-78.0,6.29,8.0621,7
-78.0,6.22,8.2769,7
-78.0,6.36,8.0201,7
-78.0,6.25,8.1949,7
-78.0,6.34,7.9071,7
-78.0,6.27,8.0425,7
-78.0,6.36,7.7199,7
-78.0,6.25,7.8011,7
-78.0,6.32,7.5538,7
-78.0,6.25,7.5225,7
-78.0,6.26,7.6261,7
-78.0,6.29,7.5538,7
-78.0,6.22,7.3178,7
-78.0,6.19,7.2622,7
-78.0,6.26,7.2622,7
-78.0,6.29,6.8456,7
-78.0,6.18,6.9045,7
-78.0,6.31,6.4844,7
-77.0,6.11,6.4969,7
-77.0,6.29,5.776,7
-77.0,6.14,5.7784,7
-76.0,6.3,5.0177,7
-76.0,6.15,5.0082,7
-76.0,6.25,3.9516,7
-76.0,6.11,3.9252,7
-76.0,6.26,2.1982,7
-76.0,6.12,2.4773,7
-76.0,6.36,2.3764,7
-76.0,6.3,2.6612,7
-76.0,6.42,2.7821,7
-77.0,6.22,2.7608,7
-77.0,6.38,2.8892,7
-77.0,6.23,3.0594,7
-77.0,6.44,3.0594,7
-77.0,6.32,5.5616,7
-77.0,6.53,5.6579,7
-77.0,6.3,6.7915,7
-77.0,6.53,6.8886,7
-77.0,6.34,7.6261,7
-77.0,6.51,7.5817,7
-77.0,6.31,7.7639,7
-77.0,6.39,7.7071,7
-78.0,6.33,7.7812,7
-78.0,6.36,7.7548,7
-78.0,6.26,7.8532,7
-78.0,6.4,7.774,7
-78.0,6.32,7.8442,7
-78.0,6.44,7.8086,7
-78.0,6.32,7.87,7
-78.0,6.45,7.521,7
-78.0,6.29,7.5668,7
-78.0,6.41,7.1718,7
-78.0,6.32,7.2012,7
-78.0,6.46,6.8784,7
-78.0,6.34,6.3657,7
-78.0,6.41,6.1018,7
-78.0,6.31,5.6941,7
-78.0,6.27,5.8148,7
-78.0,6.26,5.2393,7
-78.0,6.29,5.2709,7
-78.0,6.24,5.1198,7
-78.0,6.29,5.1412,7
-78.0,6.23,5.0082,7
-77.0,6.24,5.02,7
-77.0,6.29,4.6591,7
-77.0,6.26,4.8808,7
-77.0,6.31,4.6741,7
-77.0,6.27,5.1614,7
-77.0,6.35,4.8344,7
-77.0,6.33,4.828,7
-76.0,6.38,4.4059,7
-76.0,6.33,4.3886,7
-76.0,6.37,3.8382,7
-76.0,6.33,3.8066,7
-76.0,6.39,3.7191,7
-76.0,6.24,3.8856,7
-76.0,6.43,3.8856,7
-77.0,6.19,3.8088,7
-77.0,6.36,3.8827,7
-77.0,6.19,4.097,7
-77.0,6.37,4.1698,7
-77.0,6.22,5.6896,7
-77.0,6.45,5.753,7
-77.0,6.25,6.8262,7
-77.0,6.45,6.8882,7
-77.0,6.22,7.5071,7
-77.0,6.41,7.3466,7
-77.0,6.31,7.2731,7
-77.0,6.45,7.2187,7
-77.0,6.36,7.3832,7
-78.0,6.41,7.3159,7
-78.0,6.31,7.4307,7
-78.0,6.45,7.35,7
-78.0,6.32,7.3638,7
-78.0,6.43,7.3251,7
-78.0,6.29,7.3882,7
-78.0,6.36,7.1214,7
-78.0,6.26,7.2156,7
-78.0,6.39,6.9163,7
-78.0,6.34,6.9951,7
-78.0,6.42,6.6623,7
-78.0,6.25,6.4761,7
-78.0,6.42,6.1555,7
-78.0,6.35,5.5134,7
-78.0,6.54,5.1417,7
-78.0,6.42,4.8744,7
-78.0,6.45,4.9266,7
-78.0,6.4,5.133,7
-78.0,6.4,5.521,7
-78.0,6.39,5.3958,7
-78.0,6.34,5.4182,7
-78.0,6.35,5.2709,7
-78.0,6.35,5.282,7
-77.0,6.33,5.1412,7
-77.0,6.34,5.4415,7
-77.0,6.46,5.163,7
-77.0,6.32,5.1614,7
-77.0,6.41,4.6476,7
-77.0,6.32,4.6349,7
-76.0,6.43,3.9537,7
-76.0,6.3,3.9259,7
-76.0,6.48,3.836,7
