RSSI,Energy,ActivityScore,Label
-76.0,6.42,7.534,8
-76.0,6.22,7.6083,8
-76.0,6.38,7.4921,8
-76.0,6.15,7.515,8
-76.0,6.39,7.3927,8
-76.0,6.28,7.3927,8
-76.0,6.43,7.1325,8
-76.0,6.3,7.6323,8
-76.0,6.46,7.6323,8
-76.0,6.28,8.1647,8
-76.0,6.54,8.2418,8
-76.0,6.31,8.6572,8
-76.0,6.47,8.5104,8
-77.0,6.29,8.5549,8
-79.0,6.39,8.3715,8
-79.0,6.34,8.3382,8
-79.0,6.51,8.1922,8
-79.0,6.37,7.9656,8
-79.0,6.47,7.8126,8
-79.0,6.3,7.8643,8
-79.0,6.41,7.6984,8
-79.0,6.28,7.7866,8
-79.0,6.4,7.6526,8
-79.0,6.3,7.7257,8
-79.0,6.38,7.5299,8
-79.0,6.28,7.0532,8
-79.0,6.28,6.9325,8
-79.0,6.29,7.0356,8
-79.0,6.28,6.8064,8
-79.0,6.26,6.7266,8
-79.0,6.22,6.3551,8
-79.0,6.3,6.0425,8
-79.0,6.31,6.0355,8
-79.0,6.22,6.0611,8
-79.0,6.29,6.0634,8
-79.0,6.26,5.9864,8
-79.0,6.34,6.3156,8
-79.0,6.32,6.1165,8
-78.0,6.21,6.1756,8
-77.0,6.36,6.0374,8
-76.0,6.2,6.0611,8
-76.0,6.39,5.5979,8
-76.0,6.25,5.61,8
-75.0,6.39,4.9721,8
-75.0,6.25,4.9158,8
-75.0,6.4,4.2234,8
-75.0,6.26,4.1079,8
-75.0,6.39,3.9941,8
-75.0,6.14,4.2796,8
-76.0,6.34,4.1209,8
-76.0,6.22,4.37,8
-76.0,6.4,4.337,8
-76.0,6.32,4.337,8
-76.0,6.49,4.2287,8
-76.0,6.32,5.7197,8
-76.0,6.38,5.7954,8
-76.0,6.13,6.4948,8
-76.0,6.32,6.5469,8
-76.0,6.21,6.9629,8
-76.0,6.33,6.8345,8
-76.0,6.34,7.1353,8
-76.0,6.44,7.024,8
-77.0,6.36,7.2265,8
-79.0,6.34,7.0755,8
-79.0,6.27,7.1855,8
-79.0,6.25,6.9919,8
-79.0,6.25,7.01,8
-79.0,6.32,6.806,8
-79.0,6.25,6.9467,8
-79.0,6.31,6.8159,8
-79.0,6.27,7.0052,8
-79.0,6.32,6.8159,8
-79.0,6.32,7.1246,8
-79.0,6.38,7.0212,8
-79.0,6.35,6.9955,8
-79.0,6.28,6.696,8
-79.0,6.31,6.4913,8
-79.0,6.28,6.3192,8
-79.0,6.27,6.4565,8
-79.0,6.27,6.4709,8
-78.0,6.23,6.3794,8
-78.0,6.19,6.4413,8
-78.0,6.24,6.2114,8
-78.0,6.33,6.2028,8
-76.0,6.29,5.838,8
-76.0,6.32,5.8172,8
-76.0,6.31,5.2879,8
-76.0,6.2,5.2794,8
-76.0,6.32,4.515,8
-76.0,6.24,4.8698,8
-75.0,6.3,3.5898,8
-75.0,6.19,4.1751,8
-75.0,6.29,4.1751,8
-75.0,6.22,4.8397,8
-76.0,6.14,6.9208,8
-76.0,6.06,7.0116,8
-76.0,6.24,6.862,8
-76.0,6.11,6.9212,8
-76.0,6.27,6.7496,8
-76.0,6.04,6.818,8
-76.0,6.23,6.7099,8
-76.0,6.04,7.6632,8
-76.0,6.24,7.6632,8
-76.0,6.21,8.0844,8
-78.0,6.33,7.8843,8
-78.0,6.06,8.3149,8
-78.0,6.21,8.0816,8
-81.0,6.14,8.0722,8
-81.0,6.21,7.7942,8
-81.0,6.19,7.8503,8
-81.0,6.32,7.6058,8
-81.0,6.23,7.6379,8
-81.0,6.22,7.417,8
-81.0,6.2,7.462,8
-79.0,6.21,6.6115,8
-78.0,6.21,6.9794,8
-79.0,6.19,6.8291,8
-79.0,6.21,6.9758,8
-79.0,6.26,6.8081,8
-79.0,6.2,6.9325,8
-79.0,6.25,6.7462,8
-79.0,6.26,6.201,8
-79.0,6.26,5.8114,8
-79.0,6.26,5.5576,8
-79.0,6.26,5.6305,8
-79.0,6.29,5.6975,8
-79.0,6.27,5.8264,8
-79.0,6.28,6.0425,8
-79.0,6.19,6.1386,8
-78.0,6.25,6.2929,8
-78.0,6.29,6.3013,8
-78.0,6.22,6.3356,8
-78.0,6.24,6.3356,8
-78.0,6.18,6.0611,8
-78.0,6.21,6.6217,8
-78.0,6.33,6.5572,8
-78.0,6.25,6.6657,8
-77.0,6.33,6.3547,8
-77.0,6.2,6.5602,8
-77.0,6.3,7.6852,8
-77.0,6.12,7.7693,8
-76.0,6.26,7.588,8
-76.0,6.1,7.694,8
-76.0,6.3,7.4684,8
-76.0,6.16,7.5284,8
-76.0,6.35,7.3347,8
-77.0,6.18,7.3851,8
-77.0,6.36,7.1918,8
-78.0,6.12,8.0004,8
-78.0,6.37,8.0004,8
-78.0,6.1,8.5645,8
-78.0,6.31,8.4783,8
-81.0,6.22,8.6621,8
-81.0,6.35,8.3933,8
-81.0,6.3,8.3284,8
-81.0,6.38,8.1232,8
-81.0,6.39,8.2295,8
-81.0,6.43,8.0022,8
-81.0,6.36,8.0791,8
-79.0,6.38,7.2137,8
-79.0,6.31,7.285,8
-79.0,6.49,6.939,8
-79.0,6.29,7.056,8
-79.0,6.39,6.8755,8
-79.0,6.31,6.9305,8
-79.0,6.42,6.8159,8
-79.0,6.3,6.9081,8
-79.0,6.44,6.696,8
-79.0,6.34,6.1919,8
-79.0,6.39,5.5297,8
-79.0,6.34,5.089,8
-79.0,6.41,4.4617,8
-79.0,6.25,4.9358,8
-79.0,6.34,5.084,8
-79.0,6.31,5.5778,8
-79.0,6.3,5.6205,8
-79.0,6.35,5.9245,8
-79.0,6.4,5.9245,8
-79.0,6.33,5.9713,8
-79.0,6.34,5.9718,8
-79.0,6.31,6.0187,8
-79.0,6.23,6.2367,8
-79.0,6.44,6.1317,8
-79.0,6.25,6.2259,8
-79.0,6.32,7.2187,8
-79.0,6.23,7.2758,8
-79.0,6.31,8.1898,8
-79.0,6.22,8.2196,8
-79.0,6.41,8.1111,8
-79.0,6.24,8.1536,8
-78.0,6.41,8.0064,8
-78.0,6.15,8.0621,8
-78.0,6.35,7.9412,8
-79.0,6.21,7.9017,8
-79.0,6.38,7.6819,8
-80.0,6.23,8.2377,8
-80.0,6.33,8.2377,8
-80.0,6.23,8.6074,8
-80.0,6.43,8.7,8
-82.0,6.28,8.9433,8
-82.0,6.49,8.6507,8
-82.0,6.34,8.8918,8
-82.0,6.47,8.9909,8
-82.0,6.31,9.25,8
-80.0,6.4,8.701,8
-80.0,6.26,8.75,8
-79.0,6.35,7.9302,8
-79.0,6.27,8.0537,8
-79.0,6.37,7.9174,8
-79.0,6.28,7.9783,8
-79.0,6.34,7.8299,8
-79.0,6.22,7.8843,8
-79.0,6.37,7.7232,8
-79.0,6.28,8.0777,8
-79.0,6.38,7.9641,8
-79.0,6.23,7.8586,8
-79.0,6.39,7.3984,8
-79.0,6.37,7.3039,8
-79.0,6.5,6.7816,8
-79.0,6.33,7.0659,8
-79.0,6.33,7.1037,8
-79.0,6.2,6.9919,8
-79.0,6.27,6.5637,8
-79.0,6.29,6.2498,8
-79.0,6.34,6.2439,8
-79.0,6.31,6.3511,8
-79.0,6.26,6.3533,8
-79.0,6.22,6.3746,8
-79.0,6.25,6.3746,8
-79.0,6.39,6.2259,8
-78.0,6.31,6.2678,8
-78.0,6.36,7.7257,8
-78.0,6.12,7.7725,8
-78.0,6.32,7.7141,8
-76.0,6.1,7.7577,8
-76.0,6.33,7.093,8
-76.0,6.13,7.1037,8
-76.0,6.34,6.3445,8
-76.0,6.18,6.519,8
-76.0,6.47,6.371,8
-76.0,6.13,6.4774,8
-76.0,6.4,6.3865,8
-76.0,6.19,7.3832,8
-76.0,6.39,7.3423,8
-76.0,6.14,7.3771,8
-76.0,6.36,7.2758,8
-76.0,6.09,8.0582,8
-76.0,6.27,8.0582,8
-76.0,6.1,8.6021,8
-76.0,6.32,8.7371,8
-76.0,6.08,9.1226,8
-76.0,6.31,8.0117,8
-76.0,6.18,8.4783,8
-76.0,6.33,8.3419,8
-76.0,6.22,8.7734,8
-79.0,6.37,8.5972,8
-79.0,6.25,8.7836,8
-79.0,6.44,8.6767,8
-79.0,6.38,9.1414,8
-79.0,6.4,8.9859,8
-79.0,6.26,9.2088,8
-79.0,6.38,9.0359,8
-79.0,6.25,9.0359,8
-79.0,6.36,8.8538,8
-79.0,6.23,9.0945,8
-79.0,6.37,8.9486,8
-79.0,6.37,8.9486,8
-79.0,6.42,8.4,8
-79.0,6.24,8.8548,8
-79.0,6.28,8.3933,8
-79.0,6.3,8.7525,8
-79.0,6.38,8.4889,8
-79.0,6.33,8.6361,8
-79.0,6.32,8.6103,8
-79.0,6.24,8.5365,8
-79.0,6.15,8.5197,8
-79.0,6.18,8.4174,8
-79.0,6.16,8.5972,8
-79.0,6.36,8.1177,8
-79.0,6.24,8.1232,8
-79.0,6.44,7.827,8
-79.0,6.24,8.0565,8
-78.0,6.35,7.4681,8
-78.0,6.19,7.521,8
-76.0,6.43,6.6897,8
-76.0,6.22,6.7183,8
-75.0,6.45,5.55,8
-75.0,6.19,5.521,8
-76.0,6.42,5.3645,8
-76.0,6.17,5.5088,8
-76.0,6.34,5.3329,8
-76.0,6.1,5.521,8
-76.0,6.44,5.414,8
-76.0,6.17,5.4724,8
-76.0,6.37,5.3582,8
-76.0,6.21,6.862,8
-76.0,6.35,6.9406,8
-76.0,6.17,7.5374,8
-76.0,6.35,7.6691,8
-76.0,6.15,8.2551,8
-76.0,6.35,8.0917,8
-76.0,6.22,8.5197,8
-76.0,6.32,8.3973,8
-76.0,6.12,8.7593,8
-79.0,6.25,8.5985,8
-79.0,6.2,8.8309,8
-79.0,6.38,8.6621,8
-79.0,6.23,8.7013,8
-79.0,6.4,8.5418,8
-79.0,6.22,8.7849,8
-79.0,6.42,8.6074,8
-79.0,6.26,8.8166,8
-79.0,6.39,8.6221,8
-79.0,6.28,8.7194,8
-79.0,6.37,8.5048,8
-79.0,6.24,8.5329,8
-79.0,6.29,8.2196,8
-79.0,6.23,8.2086,8
-79.0,6.21,7.8356,8
-79.0,6.29,7.9156,8
-79.0,6.29,7.8932,8
-79.0,6.34,7.7257,8
-79.0,6.24,7.7924,8
-79.0,6.35,7.6559,8
-79.0,6.3,7.6559,8
-78.0,6.28,7.3466,8
-79.0,6.18,7.6176,8
-77.0,6.2,7.3546,8
-77.0,6.12,7.5787,8
-77.0,6.4,6.939,8
-76.0,6.2,6.9597,8
-76.0,6.4,6.1165,8
-76.0,6.25,6.093,8
-75.0,6.43,5.0512,8
-75.0,6.3,4.9721,8
-75.0,6.54,4.9318,8
-75.0,6.25,5.163,8
-76.0,6.42,5.0928,8
-76.0,6.17,5.2879,8
-76.0,6.46,5.2064,8
-76.0,6.28,6.0949,8
-76.0,6.26,6.1642,8
-76.0,6.09,6.937,8
-76.0,6.35,6.937,8
-76.0,6.11,8.0092,8
-76.0,6.46,8.0092,8
-76.0,6.15,8.4787,8
-76.0,6.29,8.265,8
-76.0,6.14,8.6429,8
-76.0,6.32,8.5329,8
-76.0,6.27,9.0284,8
-79.0,6.46,8.8012,8
-79.0,6.35,9.1315,8
-79.0,6.44,8.9373,8
-80.0,6.25,9.1275,8
-80.0,6.44,8.8903,8
-80.0,6.29,9.1069,8
-80.0,6.38,8.9282,8
-80.0,6.13,9.2539,8
-80.0,6.33,9.0558,8
-79.0,6.26,9.3927,8
-79.0,6.36,8.9171,8
-79.0,6.2,9.0511,8
-79.0,6.22,8.525,8
-79.0,6.15,8.3638,8
-79.0,6.24,8.0145,8
-79.0,6.25,8.2582,8
-79.0,6.27,8.4491,8
-79.0,6.3,8.5051,8
-79.0,6.37,8.5959,8
-79.0,6.38,8.5959,8
-79.0,6.34,8.5959,8
-79.0,6.38,8.3419,8
-79.0,6.42,8.3368,8
-79.0,6.33,8.0064,8
-79.0,6.2,8.235,8
-77.0,6.38,7.8532,8
-76.0,6.22,7.9014,8
-76.0,6.43,6.9163,8
-76.0,6.28,6.9273,8
-76.0,6.42,6.9273,8
-76.0,6.24,6.9309,8
-76.0,6.45,5.6975,8
-76.0,6.12,5.8187,8
-76.0,6.32,4.4269,8
-76.0,6.1,4.8,8
-76.0,6.28,4.722,8
-76.0,6.09,4.835,8
-76.0,6.32,4.835,8
-76.0,6.16,6.248,8
-76.0,6.38,6.1751,8
-76.0,6.18,7.1937,8
-76.0,6.36,7.2634,8
-76.0,6.26,8.0972,8
-76.0,6.42,7.8818,8
-76.0,6.15,8.2059,8
-76.0,6.36,8.0345,8
-76.0,6.16,8.3554,8
-79.0,6.3,8.2059,8
-79.0,6.16,8.6103,8
-79.0,6.29,8.3365,8
-79.0,6.25,8.4889,8
-79.0,6.34,8.3314,8
-79.0,6.2,8.5943,8
-79.0,6.33,8.3311,8
-79.0,6.22,8.5549,8
-79.0,6.34,8.3584,8
-79.0,6.21,8.5707,8
-79.0,6.28,8.2469,8
-79.0,6.2,8.1733,8
-79.0,6.44,7.6966,8
-79.0,6.34,7.5579,8
-79.0,6.43,6.8653,8
-79.0,6.36,7.4076,8
-79.0,6.4,7.6397,8
-79.0,6.35,7.8932,8
-79.0,6.37,8.076,8
-79.0,6.32,8.3446,8
-79.0,6.26,8.3233,8
-79.0,6.31,8.1647,8
-79.0,6.26,8.1526,8
