RSSI,Energy,ActivityScore,Label
-52.0,6.58,12.9407,4
-52.0,6.37,14.1817,4
-52.0,6.49,13.2739,4
-52.0,6.66,13.2739,4
-52.0,6.58,13.2739,4
-52.0,6.68,13.2739,4
-52.0,6.56,13.3357,4
-52.0,6.61,11.1758,4
-52.0,6.52,11.2037,4
-52.0,6.5,11.2037,4
-52.0,6.53,11.2037,4
-52.0,6.71,11.2037,4
-52.0,6.64,11.2037,4
-52.0,6.79,11.2037,4
-52.0,6.67,13.0543,4
-52.0,6.76,13.0543,4
-52.0,6.53,14.3287,4
-52.0,6.59,14.3287,4
-52.0,6.62,14.3287,4
-52.0,6.64,12.1052,4
-52.0,6.67,12.1052,4
-52.0,6.67,10.2448,4
-52.0,6.42,10.2165,4
-52.0,6.52,10.2165,4
-52.0,6.37,10.2165,4
-52.0,6.44,10.2165,4
-52.0,6.61,10.1691,4
-52.0,6.36,12.5275,4
-52.0,6.49,12.4913,4
-52.0,6.69,12.4913,4
-52.0,6.57,12.4913,4
-52.0,6.66,12.4913,4
-52.0,6.75,12.4913,4
-52.0,6.5,12.4913,4
-52.0,6.58,10.579,4
-52.0,6.55,14.9645,4
-52.0,6.82,13.686,4
-52.0,6.55,13.686,4
-52.0,6.67,13.715,4
-52.0,6.72,13.7434,4
-52.0,6.64,13.7434,4
-52.0,6.49,13.7434,4
-52.0,6.52,13.7434,4
-52.0,6.61,13.7434,4
-52.0,6.63,13.7434,4
-52.0,6.39,13.7434,4
-52.0,6.52,13.7633,4
-52.0,6.27,11.4853,4
-52.0,6.47,11.4853,4
-52.0,6.45,11.4853,4
-52.0,6.57,11.4853,4
-52.0,6.59,11.4853,4
-52.0,6.63,11.5061,4
-52.0,6.62,11.5061,4
-52.0,6.44,11.5061,4
-52.0,6.57,0.5356,4
-52.0,6.67,0.5356,4
-52.0,6.7,0.5356,4
-52.0,6.77,0.45,4
-52.0,6.41,0.0,4
-52.0,6.36,0.4743,4
-52.0,6.41,0.4743,4
-52.0,6.28,11.7786,4
-52.0,6.61,11.7786,4
-52.0,6.55,11.7786,4
-52.0,6.38,11.7786,4
-52.0,6.42,13.9788,4
-52.0,6.45,14.0071,4
-52.0,6.61,15.1379,4
-52.0,6.58,15.1379,4
-52.0,6.58,15.1379,4
-52.0,6.57,15.1379,4
-52.0,6.66,15.1039,4
-52.0,6.43,15.1039,4
-52.0,6.44,15.1039,4
-52.0,6.47,15.1039,4
-52.0,6.47,16.1109,4
-52.0,6.54,16.1109,4
-52.0,6.6,16.1109,4
-52.0,6.58,16.8981,4
-52.0,6.32,16.9366,4
-52.0,6.38,18.8899,4
-52.0,6.59,16.4075,4
-52.0,6.6,16.4522,4
-52.0,6.6,16.4964,4
-52.0,6.66,16.4964,4
-52.0,6.54,15.2241,4
-52.0,6.49,15.2241,4
-52.0,6.65,14.2413,4
-52.0,6.49,14.2735,4
-52.0,6.43,14.3052,4
-52.0,6.51,14.3364,4
-52.0,6.31,14.3672,4
-51.0,6.35,14.3975,4
-51.0,6.28,14.4273,4
-51.0,6.29,14.4567,4
-51.0,6.56,12.9809,4
-51.0,6.54,13.0031,4
-51.0,6.69,13.025,4
-51.0,6.5,11.0581,4
-51.0,6.76,11.0726,4
-51.0,6.64,0.7649,4
-51.0,6.59,0.7649,4
-51.0,6.65,0.7649,4
-51.0,6.69,0.9605,4
-51.0,6.62,1.0894,4
-51.0,6.58,1.2,4
-51.0,6.56,1.299,4
-51.0,6.49,1.3748,4
-51.0,6.72,1.4309,4
-51.0,6.57,1.4697,4
-51.0,6.67,7.3863,4
-51.0,6.57,7.3622,4
-53.0,6.68,7.3312,4
-53.0,6.75,7.2912,4
-53.0,6.67,7.2483,4
-53.0,6.67,7.198,4
-53.0,6.57,7.1404,4
-53.0,6.57,7.0751,4
-53.0,6.47,7.0675,4
-53.0,6.57,6.9919,4
-53.0,6.71,6.9081,4
-54.0,6.8,6.8159,4
-54.0,6.7,6.7149,4
-54.0,6.64,6.696,4
-54.0,6.72,6.6763,4
-54.0,6.74,6.6556,4
-54.0,6.59,6.634,4
-54.0,6.66,6.6115,4
-54.0,6.62,6.5881,4
-54.0,6.52,6.5637,4
-54.0,6.43,0.0,4
-54.0,6.59,0.0,4
-54.0,6.82,0.45,4
-54.0,6.82,0.45,4
-54.0,6.69,0.5356,4
-54.0,6.77,0.5356,4
-54.0,6.83,0.5356,4
-54.0,6.69,0.5356,4
-54.0,6.67,0.5356,4
-54.0,6.72,0.5356,4
-54.0,6.85,0.5356,4
-54.0,6.73,0.5356,4
-54.0,6.49,6.6115,4
-54.0,6.49,6.6115,4
-54.0,6.68,6.6115,4
-54.0,6.59,6.6115,4
-54.0,6.63,6.6115,4
-54.0,6.69,6.6115,4
-54.0,6.79,10.2824,4
-54.0,6.9,10.2824,4
-54.0,6.94,10.2824,4
-54.0,6.73,10.2824,4
-54.0,6.76,10.2536,4
-54.0,6.71,10.2242,4
-54.0,6.85,10.1942,4
-54.0,6.65,10.2242,4
-54.0,6.71,10.2536,4
-54.0,6.55,11.7564,4
-54.0,6.56,11.791,4
-54.0,6.62,13.0963,4
-54.0,6.49,13.0963,4
-54.0,6.43,13.1359,4
-54.0,6.57,13.2754,4
-54.0,6.56,13.2754,4
-54.0,6.7,13.3146,4
-54.0,6.8,13.3532,4
-54.0,6.76,13.3532,4
-54.0,6.71,13.3912,4
-54.0,6.65,11.3136,4
-54.0,6.67,11.3136,4
-54.0,6.45,11.3136,4
-54.0,6.45,11.3136,4
-54.0,6.64,11.3136,4
-54.0,6.58,11.3136,4
-54.0,6.64,11.3136,4
-54.0,6.48,11.281,4
-54.0,6.56,11.2478,4
-54.0,6.58,9.6234,4
-54.0,6.48,9.5962,4
-54.0,6.65,6.981,4
-54.0,6.6,6.981,4
-54.0,6.69,6.9597,4
-54.0,6.72,0.6495,4
-54.0,6.54,0.6874,4
-54.0,6.46,0.6495,4
-54.0,6.65,0.6,4
-54.0,6.72,0.6,4
-54.0,6.83,0.5356,4
-54.0,6.61,0.5356,4
-54.0,6.46,0.5356,4
-54.0,6.57,0.5356,4
-54.0,6.65,0.5356,4
-54.0,6.74,0.5356,4
-54.0,6.72,0.5356,4
-54.0,6.67,0.6,4
-54.0,6.77,0.6,4
-54.0,6.63,0.6,4
-54.0,6.65,0.6,4
-54.0,6.43,10.2207,4
-54.0,6.66,10.2712,4
-54.0,6.64,10.3192,4
-54.0,6.64,10.3649,4
-54.0,6.57,10.3923,4
-54.0,6.45,10.3923,4
-54.0,6.51,10.4083,4
-54.0,6.37,10.4493,4
-53.0,6.54,10.4635,4
-53.0,6.65,10.5011,4
-53.0,6.64,10.5364,4
-53.0,6.5,10.5694,4
-53.0,6.54,10.6002,4
-52.0,6.56,10.6289,4
-52.0,6.55,15.5413,4
-52.0,6.75,15.5596,4
-52.0,6.48,15.5847,4
-52.0,6.61,15.6022,4
-52.0,6.54,15.6193,4
-52.0,6.72,15.6193,4
-52.0,6.76,11.9801,4
-52.0,6.65,11.9801,4
-52.0,6.53,15.8069,4
-52.0,6.56,15.8069,4
-53.0,6.59,15.7821,4
-53.0,6.65,15.7821,4
-53.0,6.41,16.7938,4
-53.0,6.5,16.7631,4
-53.0,6.59,16.7631,4
