RSSI,Energy,ActivityScore,Label
0.0,0.0,32.6917,2
0.0,2.41,42.3956,2
0.0,2.74,47.9303,2
0.0,3.99,53.6333,2
0.0,4.16,57.1555,2
0.0,4.85,60.6198,2
0.0,4.95,62.5079,2
0.0,5.26,64.2803,2
0.0,5.35,64.9415,2
0.0,5.59,63.9434,2
-63.0,5.65,63.4801,2
-63.0,5.78,61.6305,2
-79.0,5.8,60.0459,2
-79.0,5.91,57.1956,2
-82.0,5.9,54.3108,2
-82.0,5.97,50.1199,2
-82.0,5.95,45.3211,2
-82.0,5.99,38.8957,2
-82.0,5.93,30.281,2
-82.0,5.9,16.3245,2
-82.0,5.95,14.644,2
-82.0,5.89,14.2965,2
-82.0,5.98,14.3677,2
-82.0,5.92,13.9153,2
-82.0,6.07,13.9153,2
-82.0,6.07,13.8374,2
-82.0,6.05,14.2626,2
-82.0,6.09,14.1213,2
-82.0,5.99,14.011,2
-82.0,5.96,13.8316,2
-82.0,5.93,14.2971,2
-82.0,5.97,14.115,2
-82.0,5.98,14.6502,2
-82.0,6.03,14.4655,2
-82.0,6.04,14.918,2
-82.0,6.07,14.7306,2
-82.0,6.04,15.1574,2
-82.0,6.02,14.967,2
-82.0,6.0,15.4987,2
-82.0,6.06,15.4987,2
-82.0,6.03,15.8284,2
-81.0,6.05,16.2546,2
-81.0,5.99,16.6696,2
-65.0,6.06,17.0187,2
-65.0,6.06,17.4381,2
-65.0,6.05,17.4381,2
-65.0,6.04,17.5152,2
-81.0,6.04,17.4921,2
-81.0,6.0,17.4921,2
-82.0,6.0,16.9732,2
-82.0,5.95,17.0385,2
-82.0,5.97,16.4008,2
-82.0,5.96,16.4008,2
-82.0,5.99,15.6337,2
-82.0,6.01,15.6337,2
-82.0,6.05,14.7168,2
-82.0,5.98,14.7168,2
-82.0,6.02,13.6244,2
-82.0,6.08,14.6607,2
-82.0,6.04,13.6368,2
-82.0,6.04,14.7036,2
-82.0,6.01,13.7387,2
-82.0,6.01,14.6555,2
-82.0,6.04,13.7649,2
-82.0,6.01,14.6002,2
-82.0,5.99,13.7467,2
-82.0,6.02,14.4925,2
-82.0,6.03,14.1223,2
-82.0,6.16,14.9782,2
-82.0,6.09,14.9782,2
-82.0,6.12,14.5529,2
-82.0,6.08,14.5925,2
-82.0,6.1,14.075,2
-82.0,6.15,14.075,2
-82.0,6.25,13.9498,2
-82.0,6.13,14.5838,2
-81.0,6.24,14.3128,2
-82.0,6.14,14.9193,2
-82.0,6.24,14.7464,2
-82.0,6.15,15.2647,2
-82.0,6.23,15.089,2
-82.0,6.15,15.6684,2
-82.0,6.28,15.49,2
-82.0,6.12,15.8965,2
-82.0,6.25,15.715,2
-82.0,6.17,16.1365,2
-82.0,6.27,15.9514,2
-82.0,6.08,16.4267,2
-82.0,6.21,16.238,2
-82.0,6.11,16.6782,2
-80.0,6.22,17.1558,2
-80.0,6.15,17.489,2
-65.0,6.27,17.9391,2
-65.0,6.16,18.3074,2
-66.0,6.26,18.2352,2
-66.0,6.21,18.1593,2
-89.0,6.21,18.04,2
-88.0,6.21,17.9767,2
-88.0,6.28,17.3927,2
-88.0,6.27,17.5344,2
-88.0,6.37,16.8567,2
-88.0,6.29,16.7913,2
-88.0,6.33,16.0119,2
-88.0,6.23,15.9551,2
-88.0,6.28,15.0545,2
-80.0,6.32,15.9048,2
-80.0,6.29,15.0629,2
-80.0,6.35,15.7384,2
-80.0,6.29,14.9585,2
-80.0,6.33,15.5118,2
-80.0,6.23,14.7906,2
-80.0,6.28,15.3152,2
-80.0,6.24,14.6423,2
-79.0,6.3,15.056,2
-80.0,6.29,14.5452,2
-79.0,6.31,14.742,2
-79.0,6.3,14.1944,2
-79.0,6.26,13.7305,2
-80.0,6.24,13.7876,2
-80.0,6.23,12.9956,2
-80.0,6.28,13.0274,2
-80.0,6.25,12.4823,2
-80.0,6.32,12.4823,2
-80.0,6.25,11.8926,2
-80.0,6.3,11.8926,2
-80.0,6.3,12.0512,2
-80.0,6.2,12.7938,2
-80.0,6.36,12.5613,2
-80.0,6.28,13.4633,2
