RSSI,Energy,ActivityScore,Label
-60.0,6.59,1.5297,0
-60.0,6.43,1.4309,0
-60.0,6.4,1.3311,0
-60.0,6.44,1.35,0
-60.0,6.55,1.2903,0
-60.0,6.48,1.207,0
-60.0,6.52,1.0894,0
-60.0,6.64,0.9337,0
-60.0,6.68,0.8352,0
-60.0,6.47,0.7155,0
-60.0,6.56,0.7155,0
-60.0,6.54,0.6874,0
-60.0,6.54,0.6495,0
-60.0,6.33,0.6495,0
-60.0,6.33,0.6495,0
-60.0,6.43,0.6495,0
-60.0,6.36,0.6495,0
-60.0,6.45,0.6495,0
-60.0,6.45,0.6,0
-60.0,6.47,0.5356,0
-60.0,6.54,0.5356,0
-60.0,6.63,0.6,0
-60.0,6.51,0.6,0
-60.0,6.53,0.8043,0
-60.0,6.41,0.9605,0
-60.0,6.59,0.9605,0
-60.0,6.41,0.9605,0
-60.0,6.37,0.9605,0
-60.0,6.38,1.1023,0
-60.0,6.36,1.2093,0
-60.0,6.51,1.2093,0
-60.0,6.33,1.2969,0
-60.0,6.4,1.3748,0
-60.0,6.51,1.3748,0
-60.0,6.32,1.3748,0
-60.0,6.44,1.3748,0
-60.0,6.26,1.3748,0
-60.0,6.43,1.3809,0
-60.0,6.37,1.3829,0
-60.0,6.37,1.3809,0
-60.0,6.5,1.3748,0
-60.0,6.64,1.3748,0
-60.0,6.79,1.3809,0
-60.0,6.67,1.2969,0
-60.0,6.6,1.1882,0
-60.0,6.37,1.2639,0
-60.0,6.29,1.3311,0
-60.0,6.39,1.35,0
-60.0,6.27,1.2437,0
-60.0,6.36,1.0894,0
-60.0,6.48,1.1225,0
-60.0,6.34,1.0712,0
-60.0,6.51,0.9808,0
-60.0,6.63,0.995,0
-61.0,6.65,1.0034,0
-61.0,6.55,1.0034,0
-61.0,6.51,1.0034,0
-60.0,6.69,0.995,0
-60.0,6.52,0.9808,0
-60.0,6.62,0.9605,0
-60.0,6.59,0.9337,0
-60.0,6.35,0.9,0
-60.0,6.63,0.9,0
-60.0,6.6,0.9,0
-60.0,6.47,0.9,0
-60.0,6.53,0.8043,0
-60.0,6.56,0.6874,0
-60.0,6.74,0.6495,0
-60.0,6.53,0.8352,0
-60.0,6.51,0.995,0
-60.0,6.53,0.995,0
-60.0,6.59,0.995,0
-60.0,6.73,1.1124,0
-60.0,6.49,1.1124,0
-60.0,6.63,1.1124,0
-60.0,6.69,1.207,0
-60.0,6.77,1.2903,0
-60.0,6.71,1.2969,0
-60.0,6.53,1.299,0
-60.0,6.74,1.2969,0
-61.0,6.76,1.3645,0
-61.0,6.58,1.4131,0
-61.0,6.49,1.5075,0
-61.0,6.58,1.5928,0
-61.0,6.73,1.6703,0
-61.0,6.68,1.6703,0
-61.0,6.75,1.6703,0
-61.0,6.66,1.7168,0
-61.0,6.7,1.7168,0
-61.0,6.83,1.6703,0
-61.0,6.78,1.6754,0
-60.0,6.68,1.6771,0
-60.0,6.64,1.6016,0
-60.0,6.64,1.5928,0
-60.0,6.78,1.6703,0
-60.0,6.72,1.6703,0
-60.0,6.72,1.6703,0
-60.0,6.85,1.7412,0
-60.0,6.64,1.8062,0
-60.0,6.78,1.8047,0
-60.0,6.69,1.7364,0
-60.0,6.58,1.6619,0
-60.0,6.52,1.6068,0
-60.0,6.41,1.5352,0
-60.0,6.58,1.4446,0
-61.0,6.55,1.4309,0
-61.0,6.69,1.4309,0
-60.0,6.7,1.3748,0
-60.0,6.7,1.299,0
-60.0,6.69,1.299,0
-60.0,6.7,1.299,0
-60.0,6.82,1.299,0
-60.0,6.57,1.299,0
-60.0,6.53,1.299,0
-60.0,6.67,1.2794,0
-60.0,6.35,1.2794,0
-60.0,6.55,1.207,0
-60.0,6.43,1.1023,0
-60.0,6.48,0.9605,0
-60.0,6.6,0.9605,0
-60.0,6.59,0.9337,0
-60.0,6.44,0.9,0
-60.0,6.62,0.8584,0
-60.0,6.82,0.8078,0
-60.0,6.67,0.7462,0
-60.0,6.73,0.6708,0
-60.0,6.74,0.9367,0
-60.0,6.71,0.9367,0
-60.0,6.49,0.9367,0
-60.0,6.43,1.0034,0
-60.0,6.37,1.0607,0
-60.0,6.32,1.0607,0
-60.0,6.43,1.0607,0
-60.0,6.62,1.0607,0
-60.0,6.63,1.0034,0
-60.0,6.69,0.9367,0
-60.0,6.72,1.0894,0
-60.0,6.65,1.2186,0
-60.0,6.69,1.5205,0
-60.0,6.5,1.7428,0
-60.0,6.56,1.9136,0
-60.0,6.66,1.9136,0
-60.0,6.59,1.9136,0
-60.0,6.56,1.9786,0
-60.0,6.58,1.9786,0
-60.0,6.67,1.9786,0
-60.0,6.51,1.9268,0
-60.0,6.6,1.9268,0
-60.0,6.64,1.9253,0
-60.0,6.73,1.9253,0
-60.0,6.56,1.9253,0
-60.0,6.49,1.9253,0
-60.0,6.48,1.9253,0
-60.0,6.56,1.9253,0
-60.0,6.52,1.9715,0
-60.0,6.57,2.0055,0
-60.0,6.78,1.9615,0
-60.0,6.67,1.9829,0
-60.0,6.52,1.8539,0
-60.0,6.62,1.6346,0
-60.0,6.52,1.3645,0
-60.0,6.6,1.3645,0
-60.0,6.51,1.3645,0
-60.0,6.41,1.3077,0
-60.0,6.66,1.3077,0
-60.0,6.5,1.3077,0
-60.0,6.45,1.3311,0
-60.0,6.3,1.35,0
-60.0,6.32,1.391,0
-60.0,6.33,1.35,0
-60.0,6.3,1.2903,0
-60.0,6.47,1.2903,0
-60.0,6.32,1.2903,0
-60.0,6.38,1.2903,0
-60.0,6.33,1.1715,0
-60.0,6.35,1.0173,0
-60.0,6.44,1.0173,0
-60.0,6.44,0.9605,0
-60.0,6.56,0.8584,0
-60.0,6.5,0.8352,0
-60.0,6.71,0.8352,0
-60.0,6.64,0.8352,0
-60.0,6.43,0.8352,0
-60.0,6.42,0.8352,0
-60.0,6.44,0.8352,0
-60.0,6.73,0.8352,0
-60.0,6.64,0.8043,0
-60.0,6.73,0.7649,0
-60.0,6.87,0.6874,0
-60.0,6.83,0.6874,0
-60.0,6.91,0.6495,0
-60.0,6.61,0.6495,0
-60.0,6.56,0.6495,0
-60.0,6.55,0.6874,0
-60.0,6.52,0.7155,0
-60.0,6.51,0.7155,0
-60.0,6.57,0.6874,0
-60.0,6.68,0.6495,0
-60.0,6.71,0.6495,0
-60.0,6.57,0.6495,0
-60.0,6.51,0.6,0
-60.0,6.5,0.7155,0
-60.0,6.62,0.8078,0
-60.0,6.74,0.8078,0
-60.0,6.7,0.8078,0
-60.0,6.86,0.8842,0
-60.0,6.56,0.8842,0
-60.0,6.63,0.8842,0
-60.0,6.65,0.8216,0
-60.0,6.7,0.7462,0
-60.0,6.68,0.7462,0
-60.0,6.37,0.7462,0
-60.0,6.57,0.7462,0
-60.0,6.67,0.7155,0
-60.0,6.6,0.6495,0
-60.0,6.57,0.7649,0
-60.0,6.48,0.7649,0
-60.0,6.39,0.7649,0
-60.0,6.34,0.7649,0
-60.0,6.47,0.7649,0
-60.0,6.69,1.05,0
-60.0,6.66,1.0034,0
-60.0,6.62,0.9487,0
-60.0,6.72,1.0034,0
-60.0,6.44,1.05,0
-60.0,6.48,0.9808,0
-60.0,6.4,0.9808,0
-60.0,6.37,0.9808,0
-60.0,6.38,1.0173,0
-60.0,6.31,1.0473,0
-60.0,6.33,1.0712,0
-60.0,6.35,1.0712,0
-60.0,6.36,1.0712,0
-60.0,6.52,0.995,0
-60.0,6.37,0.8874,0
-60.0,6.5,0.995,0
-60.0,6.5,0.995,0
-60.0,6.54,0.995,0
-60.0,6.56,0.995,0
-60.0,6.68,0.995,0
-60.0,6.55,0.8352,0
-60.0,6.55,0.8352,0
-60.0,6.4,0.8352,0
-60.0,6.6,0.9808,0
