RSSI,Energy,ActivityScore,Label
-55.0,6.82,7.8158,7
-55.0,6.7,7.8011,7
-55.0,6.73,7.7838,7
-55.0,6.72,1.2969,7
-55.0,6.92,1.3645,7
-55.0,6.62,1.35,7
-55.0,6.72,9.9823,7
-55.0,6.7,12.5989,7
-56.0,6.84,14.032,7
-56.0,6.84,13.9718,7
-57.0,7.01,13.9096,7
-57.0,6.84,13.8738,7
-57.0,6.93,13.8374,7
-57.0,6.85,13.7714,7
-57.0,6.91,13.7035,7
-57.0,6.83,13.6335,7
-57.0,6.74,13.5615,7
-57.0,6.84,13.5206,7
-57.0,6.6,13.5532,7
-57.0,6.77,13.5532,7
-57.0,6.71,13.5532,7
-57.0,6.7,14.7464,7
-57.0,6.73,14.7847,7
-57.0,6.81,14.7847,7
-57.0,6.85,14.8225,7
-57.0,6.81,14.7847,7
-57.0,6.67,12.1904,7
-57.0,6.68,9.8507,7
-57.0,6.78,7.3466,7
-57.0,6.73,7.3653,7
-57.0,6.87,7.3653,7
-57.0,6.63,7.3466,7
-57.0,6.75,7.327,7
-57.0,6.85,7.327,7
-57.0,6.9,7.327,7
-57.0,6.9,7.3466,7
-57.0,6.95,7.3653,7
-57.0,6.73,7.3466,7
-57.0,6.88,7.3466,7
-57.0,6.79,7.3466,7
-57.0,6.54,7.3466,7
-57.0,6.66,0.7155,7
-57.0,6.61,0.7155,7
-57.0,6.76,0.7348,7
-57.0,6.78,0.7348,7
-57.0,6.72,0.7348,7
-57.0,6.64,0.7348,7
-57.0,6.83,0.7348,7
-57.0,6.7,0.7155,7
-57.0,6.83,0.6874,7
-57.0,6.75,0.6874,7
-57.0,6.66,0.7155,7
-57.0,6.74,0.7155,7
-57.0,6.61,0.7348,7
