RSSI,Energy,ActivityScore,Label
-57.0,6.63,12.7421,3
-57.0,6.53,12.7421,3
-57.0,6.67,12.7421,3
-57.0,6.52,12.7421,3
-57.0,6.54,14.0094,3
-57.0,6.53,14.0094,3
-57.0,6.52,14.0094,3
-57.0,6.49,12.207,3
-57.0,6.54,12.207,3
-57.0,6.55,6.8653,3
-57.0,6.45,6.8653,3
-57.0,6.64,6.8653,3
-57.0,6.51,6.8653,3
-57.0,6.64,6.8653,3
-57.0,6.52,6.8653,3
-57.0,6.69,6.8653,3
-57.0,6.58,9.9114,3
-57.0,6.63,9.9114,3
-57.0,6.58,14.3162,3
-57.0,6.72,14.3162,3
-57.0,6.72,14.3162,3
-57.0,6.62,15.8054,3
-57.0,6.76,15.8054,3
-57.0,6.79,15.8054,3
-57.0,6.77,14.9014,3
-57.0,6.65,14.9014,3
-57.0,6.71,14.9014,3
-57.0,6.7,14.9014,3
-57.0,6.62,14.9014,3
-57.0,6.77,14.9014,3
-57.0,6.56,14.9014,3
-57.0,6.76,14.9014,3
-57.0,6.61,14.9014,3
-57.0,6.78,16.5848,3
-57.0,6.62,16.5848,3
-57.0,6.84,16.5848,3
-57.0,6.87,15.5168,3
-57.0,6.82,15.5168,3
-57.0,6.72,11.7096,3
-57.0,6.73,11.7096,3
-57.0,6.81,11.7096,3
-57.0,6.68,8.8268,3
-57.0,6.83,8.8268,3
-57.0,6.62,8.8268,3
-57.0,6.72,8.8268,3
-57.0,6.51,8.8268,3
-57.0,6.55,8.8268,3
-57.0,6.62,8.8268,3
-57.0,6.61,8.8268,3
-57.0,6.56,8.8852,3
-57.0,6.71,8.9407,3
-57.0,6.57,8.9934,3
-57.0,6.51,9.0433,3
-57.0,6.58,1.299,3
-57.0,6.55,1.3748,3
-57.0,6.82,1.4309,3
-57.0,6.71,1.4697,3
-57.0,6.82,1.4925,3
-55.0,6.6,1.5,3
-55.0,6.61,1.4925,3
-55.0,6.59,1.4697,3
-55.0,6.6,1.4309,3
-55.0,6.73,7.1167,3
-55.0,6.51,10.9148,3
-55.0,6.6,10.9538,3
-55.0,6.45,10.9908,3
-55.0,6.68,11.0255,3
-55.0,6.44,11.0581,3
-55.0,6.55,12.9157,3
-55.0,6.5,12.9157,3
-55.0,6.66,12.9157,3
-55.0,6.61,12.9157,3
-55.0,6.67,12.9157,3
-55.0,6.73,12.9157,3
-55.0,6.69,12.9157,3
-55.0,6.64,12.9157,3
-55.0,6.67,12.8694,3
-55.0,6.58,12.8694,3
-55.0,6.53,12.8412,3
-55.0,6.57,12.8412,3
-55.0,6.43,12.8412,3
-55.0,6.68,12.8412,3
-55.0,6.48,11.216,3
-55.0,6.7,7.4891,3
-55.0,6.44,7.4891,3
-55.0,6.59,7.4891,3
-55.0,6.53,10.9744,3
-55.0,6.52,10.9744,3
-55.0,6.54,8.4654,3
-55.0,6.6,8.4654,3
-55.0,6.68,8.4654,3
-55.0,6.6,11.8517,3
-55.0,6.69,11.8517,3
-55.0,6.49,11.8517,3
-55.0,6.65,11.8517,3
-55.0,6.47,11.8517,3
-55.0,6.71,11.8858,3
-55.0,6.49,11.8858,3
-55.0,6.43,13.9062,3
-55.0,6.45,13.9062,3
-55.0,6.55,13.9062,3
-55.0,6.5,17.3175,3
-55.0,6.54,17.3514,3
-55.0,6.55,17.3514,3
-55.0,6.45,17.3514,3
-55.0,6.54,17.3514,3
-55.0,6.55,15.9551,3
-55.0,6.67,15.9551,3
-55.0,6.64,15.9551,3
-55.0,6.51,15.9551,3
-55.0,6.66,15.9551,3
-55.0,6.45,13.9707,3
-55.0,6.62,13.9707,3
-55.0,6.43,13.9707,3
-55.0,6.63,13.9707,3
-55.0,6.53,15.7983,3
-55.0,6.5,15.7983,3
-55.0,6.5,18.7846,3
-55.0,6.63,17.7095,3
-55.0,6.63,17.7095,3
-55.0,6.58,18.569,3
-55.0,6.67,15.5152,3
-55.0,6.48,16.4746,3
-55.0,6.7,16.4746,3
-55.0,6.49,16.4746,3
-55.0,6.51,18.2068,3
-55.0,6.56,18.2068,3
-55.0,6.52,18.2068,3
-55.0,6.56,18.2068,3
-55.0,6.58,18.2068,3
-55.0,6.5,18.2068,3
-55.0,6.65,18.2068,3
-55.0,6.64,18.2068,3
-55.0,6.44,18.2068,3
-55.0,6.58,18.2068,3
-55.0,6.4,17.0794,3
-55.0,6.66,17.0794,3
-55.0,6.46,13.5489,3
-55.0,6.64,13.5489,3
-55.0,6.65,13.5489,3
-55.0,6.62,11.8528,3
-55.0,6.63,11.8528,3
-55.0,6.6,9.8075,3
-55.0,6.57,9.8075,3
-55.0,6.7,9.8075,3
-55.0,6.75,0.0,3
-55.0,6.52,8.8268,3
-55.0,6.7,8.8268,3
-55.0,6.56,8.8268,3
-55.0,6.77,8.8268,3
-55.0,6.58,8.8268,3
-55.0,6.77,11.7096,3
-55.0,6.73,14.3012,3
-55.0,6.67,14.3012,3
-55.0,6.73,14.3012,3
-55.0,6.8,14.3012,3
-55.0,6.71,14.3012,3
-55.0,6.78,14.3012,3
-55.0,6.69,14.3012,3
-55.0,6.63,14.3012,3
-55.0,6.81,14.3012,3
-55.0,6.58,14.3012,3
-55.0,6.71,14.3012,3
-55.0,6.61,14.3012,3
-55.0,6.74,14.3012,3
-55.0,6.73,14.3012,3
-55.0,6.81,11.9462,3
-55.0,6.74,11.9141,3
-55.0,6.82,11.8801,3
-55.0,6.71,11.8801,3
-55.0,6.62,14.2033,3
-55.0,6.7,12.3098,3
-55.0,6.57,8.8038,3
-55.0,6.76,8.8038,3
-55.0,6.57,8.8038,3
-55.0,6.74,11.4323,3
-55.0,6.51,11.4323,3
-55.0,6.67,13.3194,3
-55.0,6.62,13.3194,3
-55.0,6.61,13.3194,3
-55.0,6.54,13.3194,3
-55.0,6.64,13.3194,3
