RSSI,Energy,ActivityScore,Label
-55.0,6.78,15.638,2
-55.0,6.76,15.6036,2
-55.0,6.77,15.5688,2
-55.0,6.56,15.5688,2
-55.0,6.79,15.5688,2
-55.0,6.67,15.5688,2
-55.0,6.81,16.3595,2
-55.0,6.79,13.1804,2
-55.0,6.81,13.1804,2
-55.0,6.87,11.8243,2
-55.0,6.89,11.8536,2
-55.0,6.87,13.216,2
-55.0,6.87,13.251,2
-55.0,6.82,13.2856,2
-55.0,6.58,13.2856,2
-55.0,6.7,13.2856,2
-55.0,6.6,13.2856,2
-55.0,6.78,13.4449,2
-55.0,6.65,13.4449,2
-55.0,6.86,14.4818,2
-55.0,6.74,13.4449,2
-55.0,6.8,13.4789,2
-55.0,6.9,13.5125,2
-55.0,6.79,14.5616,2
-55.0,6.75,14.5219,2
-55.0,6.6,14.5219,2
-55.0,6.75,13.4789,2
-55.0,6.69,13.4789,2
-55.0,6.74,13.4789,2
-55.0,6.6,13.4789,2
-55.0,6.64,16.6365,2
-55.0,6.56,15.8362,2
-55.0,6.78,15.8362,2
-55.0,6.7,15.8362,2
-55.0,6.77,15.8362,2
-55.0,6.73,15.8026,2
-55.0,6.75,16.706,2
-55.0,6.74,15.6719,2
-55.0,6.56,15.6719,2
-55.0,6.77,14.6348,2
-55.0,6.6,14.6348,2
-55.0,6.79,14.5863,2
-55.0,6.74,14.5863,2
-55.0,6.74,15.0245,2
-55.0,6.67,15.0532,2
-55.0,6.66,15.0532,2
-55.0,6.49,18.1735,2
-55.0,6.64,18.1735,2
-55.0,6.58,18.1735,2
-55.0,6.5,18.1735,2
-55.0,6.64,15.2844,2
-55.0,6.43,15.2844,2
-55.0,6.56,15.2844,2
-55.0,6.5,15.2844,2
-55.0,6.72,15.2844,2
-55.0,6.66,15.3125,2
-55.0,6.66,15.178,2
-55.0,6.6,15.178,2
-55.0,6.68,15.178,2
-55.0,6.65,15.178,2
-55.0,6.73,15.178,2
-55.0,6.62,15.2254,2
-55.0,6.56,16.7267,2
-55.0,6.64,15.3821,2
-55.0,6.52,15.3821,2
-55.0,6.67,15.3821,2
-55.0,6.63,10.8416,2
-55.0,6.64,13.257,2
-55.0,6.66,15.2047,2
-55.0,6.7,15.2047,2
-55.0,6.69,15.2047,2
-55.0,6.72,15.2047,2
-55.0,6.69,15.2047,2
-55.0,6.77,15.2047,2
-55.0,6.61,15.2047,2
-55.0,6.61,15.2047,2
-55.0,6.74,14.107,2
-55.0,6.61,14.107,2
-55.0,6.75,14.059,2
-55.0,6.66,15.6911,2
-55.0,6.77,15.6911,2
-55.0,6.67,15.6911,2
-55.0,6.67,14.059,2
-55.0,6.57,14.059,2
-55.0,6.64,15.1439,2
-55.0,6.68,15.1439,2
-55.0,6.66,15.1439,2
-55.0,6.85,13.4019,2
-55.0,6.6,10.8115,2
-55.0,6.8,10.8115,2
-55.0,6.64,10.7791,2
-55.0,6.69,14.8273,2
-55.0,6.63,14.8273,2
-55.0,6.69,14.8273,2
-55.0,6.46,14.8273,2
-55.0,6.67,14.8273,2
-55.0,6.6,14.8273,2
-55.0,6.63,14.8273,2
-55.0,6.8,14.8765,2
-55.0,6.63,12.8852,2
-55.0,6.7,12.8852,2
-55.0,6.7,12.8852,2
-55.0,6.89,12.8852,2
-55.0,6.9,12.8852,2
-55.0,6.92,11.1,2
-55.0,6.86,11.1,2
-55.0,6.73,13.7908,2
-55.0,6.87,13.7908,2
-55.0,6.71,13.7908,2
-55.0,6.83,13.7908,2
-55.0,6.63,13.825,2
-55.0,6.84,8.8268,2
-55.0,6.75,8.8268,2
-55.0,6.88,8.8268,2
-55.0,6.74,8.8268,2
-55.0,6.72,8.8268,2
-55.0,6.57,8.8268,2
-55.0,6.62,8.8268,2
-55.0,6.82,8.8268,2
-55.0,6.69,8.8268,2
-55.0,6.85,8.8268,2
-55.0,6.64,8.8268,2
-55.0,6.71,13.825,2
-55.0,6.6,13.825,2
-55.0,6.69,13.825,2
-55.0,6.6,13.825,2
-55.0,6.62,11.1152,2
-55.0,6.6,11.1152,2
-55.0,6.66,11.1152,2
-55.0,6.57,11.1152,2
-55.0,6.65,11.1152,2
-55.0,6.71,11.1152,2
-55.0,6.63,11.1152,2
-55.0,6.82,11.1152,2
-55.0,6.58,11.1152,2
-55.0,6.73,11.1152,2
-55.0,6.52,11.1152,2
-55.0,6.61,11.1152,2
-55.0,6.66,11.1152,2
-55.0,6.83,11.1152,2
-55.0,6.77,11.1152,2
-55.0,6.97,11.1152,2
-55.0,6.76,0.0,2
-55.0,6.73,0.0,2
-55.0,6.78,0.0,2
-55.0,6.76,0.0,2
-55.0,6.87,0.0,2
-55.0,6.73,0.0,2
-55.0,6.8,0.0,2
-55.0,6.6,0.0,2
-55.0,6.64,0.0,2
-55.0,6.62,0.0,2
-55.0,6.65,0.0,2
-55.0,6.49,0.0,2
-55.0,6.48,8.4999,2
-55.0,6.63,8.4999,2
-55.0,6.62,8.4999,2
-55.0,6.74,8.4999,2
-55.0,6.57,8.4999,2
-55.0,6.83,11.26,2
-55.0,6.66,11.26,2
-55.0,6.62,15.654,2
-55.0,6.6,15.654,2
-55.0,6.71,15.654,2
-55.0,6.61,18.8563,2
-55.0,6.79,18.8563,2
-55.0,6.72,19.3296,2
-55.0,6.76,19.3296,2
-55.0,6.8,19.3296,2
-55.0,6.64,19.822,2
-55.0,6.79,19.822,2
-55.0,6.69,19.822,2
-55.0,6.77,19.822,2
-55.0,6.57,19.822,2
-55.0,6.77,19.0238,2
-55.0,6.69,19.0238,2
-55.0,6.74,19.0238,2
-55.0,6.67,19.0238,2
-55.0,6.72,19.0238,2
-55.0,6.62,18.2191,2
-55.0,6.81,18.2191,2
-55.0,6.73,15.041,2
-55.0,6.71,15.041,2
-55.0,6.87,15.041,2
-55.0,6.82,9.9114,2
-55.0,6.81,9.9114,2
-55.0,6.69,7.5191,2
-55.0,6.72,7.5191,2
-55.0,6.57,7.5191,2
-55.0,6.57,0.0,2
-55.0,6.8,0.0,2
-55.0,6.64,0.0,2
-55.0,6.77,0.0,2
-55.0,6.58,0.0,2
-55.0,6.79,7.5191,2
-55.0,6.72,7.5191,2
-55.0,6.69,7.5191,2
-55.0,6.57,7.5191,2
-55.0,6.62,7.5191,2
-55.0,6.65,7.5191,2
-55.0,6.52,7.5191,2
-55.0,6.67,7.5191,2
-55.0,6.63,7.5191,2
-55.0,6.79,7.5191,2
-55.0,6.69,7.5191,2
-55.0,6.73,7.5191,2
-55.0,6.65,7.5191,2
-55.0,6.77,7.5191,2
-55.0,6.66,7.5191,2
-55.0,6.71,7.5191,2
-55.0,6.69,7.5191,2
-55.0,6.52,7.5191,2
-55.0,6.7,7.5191,2
-55.0,6.66,7.5191,2
-55.0,6.83,0.0,2
-55.0,6.62,0.0,2
