RSSI,Energy,ActivityScore,Label
0.0,0.86,17.9805,4
0.0,3.55,24.75,4
0.0,4.37,29.4584,4
0.0,5.26,33.0,4
0.0,5.72,35.7235,4
0.0,6.01,37.8063,4
0.0,6.25,39.35,4
0.0,6.32,40.4166,4
0.0,6.5,41.0432,4
0.0,6.61,41.25,4
-55.0,6.64,41.0432,4
-55.0,6.72,40.4166,4
-55.0,6.65,39.35,4
-55.0,6.6,37.8063,4
-55.0,6.51,35.7235,4
-55.0,6.59,33.0,4
-55.0,6.42,29.4584,4
-55.0,6.56,24.75,4
-55.0,6.44,17.9805,4
-55.0,6.49,9.8075,4
-55.0,6.44,9.8075,4
-55.0,6.46,9.8075,4
-55.0,6.54,9.8075,4
-55.0,6.62,9.8075,4
-55.0,6.49,9.8075,4
-55.0,6.58,12.04,4
-55.0,6.59,12.04,4
-55.0,6.52,12.04,4
-55.0,6.72,12.04,4
-55.0,6.61,12.04,4
-55.0,6.7,12.04,4
-55.0,6.54,12.04,4
-55.0,6.67,12.04,4
-55.0,6.65,12.04,4
-55.0,6.62,12.04,4
-55.0,6.72,12.04,4
-55.0,6.68,12.04,4
-55.0,6.6,12.04,4
-55.0,6.45,12.04,4
-55.0,6.61,7.5191,4
-55.0,6.38,7.5191,4
-55.0,6.61,7.5191,4
-55.0,6.48,7.5191,4
-55.0,6.71,7.5191,4
-55.0,6.68,7.5191,4
-55.0,6.57,0.0,4
-55.0,6.45,0.0,4
-55.0,6.52,0.0,4
-55.0,6.68,0.0,4
-55.0,6.54,0.0,4
-55.0,6.65,0.0,4
-55.0,6.52,0.0,4
-55.0,6.74,0.0,4
-55.0,6.53,0.0,4
-55.0,6.66,9.8075,4
-55.0,6.71,9.8075,4
-55.0,6.66,9.8075,4
-55.0,6.74,9.8075,4
-55.0,6.65,9.8075,4
-55.0,6.6,9.8075,4
-55.0,6.69,9.8075,4
-55.0,6.64,9.8075,4
-55.0,6.55,9.8075,4
-55.0,6.69,9.8075,4
-55.0,6.53,9.8075,4
-55.0,6.61,9.8075,4
-55.0,6.53,9.8075,4
-55.0,6.65,9.8075,4
-55.0,6.48,9.8075,4
-55.0,6.62,9.8075,4
-55.0,6.63,9.8075,4
-55.0,6.53,9.8075,4
-55.0,6.51,14.918,4
-55.0,6.52,14.918,4
-55.0,6.56,11.769,4
-55.0,6.45,11.769,4
