RSSI,Energy,ActivityScore,Label
0.0,1.1,18.3074,9
0.0,3.52,24.9761,9
0.0,4.36,29.6382,9
0.0,5.34,33.1513,9
0.0,5.84,39.6182,9
0.0,6.09,41.3191,9
0.0,6.36,45.6616,9
0.0,6.45,46.244,9
0.0,6.52,46.4543,9
0.0,6.57,46.2975,9
-55.0,6.63,45.7699,9
-55.0,6.61,44.8585,9
-55.0,6.71,43.539,9
-55.0,6.69,41.773,9
-55.0,6.59,39.5004,9
-55.0,6.7,36.6273,9
-55.0,6.61,32.9969,9
-55.0,6.67,28.3197,9
-55.0,6.69,21.9359,9
-55.0,6.81,11.2397,9
-55.0,6.74,13.3986,9
-55.0,6.7,13.3986,9
-55.0,6.77,13.3986,9
-55.0,6.7,13.3986,9
-55.0,6.64,15.3549,9
-55.0,6.74,15.3549,9
-55.0,6.62,13.4455,9
-55.0,6.78,13.4455,9
-55.0,6.64,13.4455,9
-55.0,6.56,13.4455,9
-55.0,6.62,13.4455,9
-55.0,6.67,13.4455,9
-55.0,6.78,13.4455,9
-55.0,6.59,13.4248,9
-55.0,6.65,15.3272,9
-55.0,6.71,15.3272,9
-55.0,6.6,16.4075,9
-55.0,6.52,16.4075,9
-55.0,6.65,16.4075,9
-55.0,6.57,16.4075,9
-55.0,6.73,15.0345,9
-55.0,6.72,15.0345,9
-55.0,6.64,15.0345,9
-55.0,6.65,15.0345,9
-55.0,6.56,11.0071,9
-55.0,6.75,10.9859,9
-55.0,6.7,10.9859,9
-55.0,6.8,12.7973,9
-55.0,6.63,12.7973,9
-55.0,6.69,12.7973,9
-55.0,6.79,12.7973,9
-55.0,6.8,12.7973,9
-55.0,6.63,12.7973,9
-55.0,6.81,12.8257,9
-55.0,6.6,10.3097,9
-55.0,6.76,10.3097,9
-55.0,6.59,7.4981,9
-55.0,6.61,7.4981,9
-55.0,6.63,7.4981,9
-55.0,6.58,7.4981,9
-55.0,6.79,7.4981,9
-55.0,6.68,7.4981,9
-55.0,6.74,10.5372,9
-55.0,6.65,10.5372,9
-55.0,6.79,10.5577,9
-55.0,6.75,10.5777,9
-55.0,6.78,10.5777,9
-55.0,6.74,7.846,9
-55.0,6.72,7.846,9
-55.0,6.6,7.846,9
-55.0,6.69,7.846,9
-55.0,6.66,7.846,9
-55.0,6.66,7.846,9
-55.0,6.7,7.846,9
-55.0,6.58,7.846,9
-55.0,6.7,10.8,9
-55.0,6.77,13.036,9
-55.0,6.71,14.4078,9
-55.0,6.71,14.4078,9
-55.0,6.75,14.4078,9
-55.0,6.57,17.5275,9
-55.0,6.63,17.5275,9
-55.0,6.52,16.5775,9
-55.0,6.76,16.5775,9
-55.0,6.62,16.5775,9
-55.0,6.64,16.5775,9
-55.0,6.7,16.5775,9
-55.0,6.69,16.5775,9
-55.0,6.87,16.5441,9
-55.0,6.64,16.5102,9
-55.0,6.8,16.5102,9
-55.0,6.7,16.5102,9
-55.0,6.8,16.5102,9
-55.0,6.65,18.9789,9
-55.0,6.81,18.9789,9
-55.0,6.66,18.2018,9
-55.0,6.8,17.0737,9
-55.0,6.67,15.933,9
-55.0,6.6,15.933,9
-55.0,6.6,15.933,9
-55.0,6.58,11.4165,9
-55.0,6.77,11.4165,9
-55.0,6.69,11.4165,9
-55.0,6.68,11.4165,9
-55.0,6.56,11.4165,9
-55.0,6.49,11.4165,9
-55.0,6.61,11.4165,9
-55.0,6.8,11.4165,9
-55.0,6.65,11.4296,9
-55.0,6.77,11.4421,9
-55.0,6.67,11.4421,9
-55.0,6.49,11.4421,9
-55.0,6.77,11.4421,9
-55.0,6.64,0.0,9
-55.0,6.81,0.0,9
-55.0,6.64,0.0,9
-55.0,6.78,0.0,9
-55.0,6.62,0.0,9
-55.0,6.69,0.0,9
-55.0,6.62,11.1152,9
-55.0,6.84,11.1152,9
-55.0,6.84,11.1152,9
-55.0,6.94,11.1152,9
-55.0,6.8,12.9174,9
-55.0,6.71,12.9174,9
-55.0,6.78,12.9174,9
-55.0,6.74,12.9174,9
-55.0,6.78,12.9174,9
-55.0,6.69,12.9174,9
-55.0,6.82,12.9174,9
-55.0,6.71,12.9174,9
-55.0,6.74,12.9174,9
-55.0,6.72,12.9174,9
-55.0,6.72,12.9174,9
-55.0,6.7,12.9174,9
-55.0,6.54,12.9174,9
-55.0,6.78,12.9174,9
-55.0,6.69,12.9174,9
-55.0,6.82,14.7617,9
-55.0,6.77,13.0705,9
-55.0,6.82,13.0705,9
-55.0,6.64,16.5232,9
-55.0,6.7,16.5232,9
-55.0,6.66,15.5747,9
-55.0,6.81,15.5747,9
-55.0,6.66,15.5747,9
-55.0,6.54,15.5747,9
-55.0,6.69,15.5747,9
-55.0,6.7,15.5747,9
-55.0,6.95,15.5747,9
-55.0,6.67,15.5747,9
-55.0,6.73,17.0195,9
-55.0,6.7,17.0195,9
-55.0,6.67,17.0195,9
-55.0,6.66,17.0195,9
-55.0,6.8,17.0195,9
-55.0,6.74,17.0195,9
-55.0,6.8,17.0195,9
-55.0,6.67,15.7269,9
-55.0,6.59,13.89,9
-55.0,6.74,13.89,9
-55.0,6.55,8.4999,9
-55.0,6.73,11.26,9
-55.0,6.66,11.26,9
-55.0,6.82,11.26,9
-55.0,6.78,11.26,9
-55.0,6.77,11.26,9
-55.0,6.7,15.428,9
-55.0,6.71,15.428,9
-55.0,6.56,15.428,9
-55.0,6.6,15.428,9
-55.0,6.65,13.5289,9
-55.0,6.62,13.5289,9
-55.0,6.83,13.5289,9
-55.0,6.64,13.5289,9
-55.0,6.72,15.1216,9
-55.0,6.54,15.1216,9
-55.0,6.62,15.1216,9
-55.0,6.6,15.1216,9
-55.0,6.7,15.1216,9
-55.0,6.57,17.9014,9
-55.0,6.71,17.9014,9
-55.0,6.63,16.8527,9
-55.0,6.65,16.8527,9
-55.0,6.68,16.8527,9
-55.0,6.53,16.8527,9
-55.0,6.65,16.8527,9
-55.0,6.54,13.2638,9
-55.0,6.7,13.2638,9
-55.0,6.59,13.2432,9
-55.0,6.66,16.0472,9
-55.0,6.65,17.4194,9
-55.0,6.76,18.1647,9
-55.0,6.79,18.1246,9
-55.0,6.81,18.084,9
-55.0,6.7,17.2004,9
-55.0,6.75,17.1648,9
-55.0,6.74,17.8019,9
-56.0,6.67,17.7603,9
-56.0,6.78,17.7183,9
-56.0,6.6,15.1975,9
-56.0,6.8,15.1602,9
-56.0,6.61,15.1225,9
-56.0,6.72,15.0843,9
-56.0,6.7,15.0457,9
-56.0,6.62,15.0066,9
-56.0,6.61,17.6306,9
-56.0,6.66,17.5857,9
-56.0,6.77,17.5404,9
-56.0,6.82,17.5404,9
-56.0,6.8,15.6813,9
-56.0,6.75,15.9776,9
-56.0,6.78,14.9617,9
-56.0,6.73,14.9617,9
-56.0,6.88,14.9617,9
-56.0,6.66,14.9617,9
-56.0,6.8,14.9617,9
-56.0,6.72,15.6696,9
-56.0,6.79,16.7201,9
-56.0,6.81,16.7201,9
-56.0,6.79,18.6923,9
-56.0,6.62,18.6923,9
-56.0,6.67,18.6923,9
-56.0,6.66,18.6923,9
-56.0,6.45,19.0522,9
-56.0,6.62,19.0522,9
-56.0,6.53,16.9936,9
-56.0,6.7,17.7627,9
-56.0,6.53,17.7627,9
-56.0,6.63,17.7627,9
-56.0,6.53,17.7627,9
-56.0,6.58,16.6094,9
-56.0,6.6,18.741,9
-56.0,6.74,18.741,9
-56.0,6.71,18.741,9
-56.0,6.76,18.741,9
-56.0,6.76,18.9883,9
-56.0,6.71,18.266,9
-56.0,6.79,17.6427,9
-56.0,6.64,17.6427,9
-56.0,6.8,16.6282,9
-56.0,6.68,16.6282,9
-56.0,6.67,17.1493,9
-56.0,6.65,17.1493,9
-56.0,6.64,16.6282,9
-56.0,6.72,16.6282,9
-56.0,6.75,16.6282,9
-56.0,6.59,15.5299,9
-56.0,6.73,15.5299,9
-56.0,6.76,15.5299,9
-56.0,6.77,15.5299,9
-56.0,6.79,15.5299,9
-56.0,6.69,11.985,9
-56.0,6.78,11.985,9
-56.0,6.58,11.9575,9
-56.0,6.63,13.3279,9
-56.0,6.67,12.1259,9
-56.0,6.68,12.1259,9
-56.0,6.57,12.1259,9
-56.0,6.65,12.1259,9
-56.0,6.61,9.6383,9
-56.0,6.56,9.6383,9
-56.0,6.64,7.1718,9
-56.0,6.48,7.1718,9
-56.0,6.58,7.1718,9
-56.0,6.45,7.1718,9
-56.0,6.53,7.1718,9
-56.0,6.5,7.1824,9
-56.0,6.62,10.108,9
-56.0,6.64,10.108,9
-56.0,6.62,10.108,9
-56.0,6.54,10.108,9
-56.0,6.66,10.108,9
-56.0,6.63,11.4421,9
-56.0,6.62,11.4689,9
-56.0,6.68,9.4975,9
-56.0,6.64,9.4975,9
-56.0,6.78,9.4975,9
-56.0,6.57,9.4975,9
-56.0,6.74,9.4975,9
-56.0,6.64,9.4975,9
-56.0,6.68,9.4975,9
-56.0,6.54,14.06,9
-56.0,6.68,14.06,9
-56.0,6.6,14.06,9
-56.0,6.78,14.06,9
-56.0,6.77,14.06,9
-56.0,6.74,14.06,9
-56.0,6.73,12.4443,9
-56.0,6.78,12.4443,9
-56.0,6.81,12.4443,9
-56.0,6.61,12.4443,9
-56.0,6.79,12.4443,9
-56.0,6.8,11.1152,9
-56.0,6.71,11.1152,9
-56.0,6.76,11.1152,9
-56.0,6.49,11.1152,9
-56.0,6.64,11.1152,9
-56.0,6.56,11.1152,9
-56.0,6.71,11.1152,9
-56.0,6.56,11.1152,9
-56.0,6.66,13.0877,9
-56.0,6.58,7.5191,9
-56.0,6.68,7.5191,9
-56.0,6.67,7.5191,9
-56.0,6.85,7.5191,9
-56.0,6.72,9.9114,9
-56.0,6.69,9.9114,9
-56.0,6.86,9.9114,9
-56.0,6.77,9.9114,9
-56.0,6.88,9.9114,9
-56.0,6.65,9.9114,9
-56.0,6.75,9.9114,9
-56.0,6.7,9.9114,9
-56.0,6.69,9.9114,9
-56.0,6.64,13.8505,9
-56.0,6.81,13.8505,9
-56.0,6.73,13.8505,9
-56.0,6.82,13.8505,9
-56.0,6.79,13.8505,9
-56.0,6.57,13.8505,9
-56.0,6.7,12.207,9
-56.0,6.55,12.207,9
-56.0,6.69,13.8505,9
-56.0,6.55,13.8505,9
-56.0,6.61,13.8505,9
-56.0,6.57,12.5577,9
-56.0,6.57,12.5577,9
-56.0,6.5,12.5577,9
-56.0,6.64,12.5577,9
-56.0,6.53,12.5577,9
-56.0,6.61,12.5577,9
-56.0,6.71,12.5577,9
-56.0,6.6,12.5577,9
-56.0,6.73,12.5577,9
-56.0,6.47,7.5191,9
-56.0,6.4,11.7862,9
-56.0,6.5,11.7862,9
-56.0,6.61,11.7862,9
-56.0,6.68,11.7862,9
-56.0,6.79,11.7862,9
-56.0,6.71,11.7862,9
-56.0,6.77,11.7862,9
-56.0,6.69,9.4806,9
-56.0,6.81,11.7862,9
-56.0,6.78,11.7862,9
-56.0,6.74,11.7862,9
-56.0,6.83,11.7862,9
-56.0,6.78,11.7862,9
-56.0,6.86,11.7862,9
-56.0,6.66,11.7862,9
-56.0,6.69,13.4906,9
-56.0,6.74,13.4906,9
-56.0,6.72,13.4906,9
-56.0,6.59,16.4481,9
-56.0,6.82,16.4481,9
-56.0,6.73,14.3677,9
-56.0,6.8,14.3677,9
-56.0,6.64,14.3677,9
-56.0,6.63,14.3677,9
-56.0,6.66,14.3677,9
-56.0,6.56,14.3677,9
-56.0,6.73,14.3677,9
-56.0,6.62,14.3677,9
-56.0,6.66,14.3677,9
-56.0,6.63,14.3677,9
-56.0,6.69,15.4469,9
-56.0,6.7,15.4469,9
-56.0,6.64,15.4469,9
-56.0,6.67,15.4469,9
-56.0,6.73,15.4469,9
-56.0,6.61,14.2215,9
-56.0,6.6,14.2215,9
-56.0,6.71,14.2215,9
-56.0,6.58,10.1278,9
-56.0,6.75,10.1278,9
-56.0,6.72,10.1278,9
-56.0,6.67,10.1278,9
-56.0,6.85,10.1278,9
-56.0,6.67,10.1278,9
-56.0,6.74,12.1435,9
-56.0,6.6,12.1435,9
-56.0,6.68,12.1435,9
-56.0,6.68,12.1435,9
-56.0,6.8,10.1278,9
-56.0,6.84,10.1278,9
-56.0,6.79,7.5191,9
-56.0,6.79,7.5191,9
-56.0,6.83,7.5191,9
-56.0,6.71,7.5191,9
-56.0,6.66,7.5191,9
-56.0,6.75,7.5191,9
-56.0,6.7,7.5191,9
-56.0,6.82,7.509,9
-56.0,6.69,7.4981,9
-56.0,6.63,12.5165,9
-56.0,6.62,12.5165,9
-56.0,6.75,12.5165,9
-56.0,6.74,16.4951,9
-56.0,6.69,16.4951,9
-56.0,6.62,15.286,9
-56.0,6.7,15.286,9
-56.0,6.75,15.286,9
-56.0,6.57,15.286,9
-56.0,6.66,15.286,9
-56.0,6.59,15.286,9
-56.0,6.72,16.4951,9
-56.0,6.6,17.5652,9
-56.0,6.59,18.2018,9
-56.0,6.6,18.2018,9
-56.0,6.73,18.2018,9
-56.0,6.63,18.2018,9
-56.0,6.73,18.2018,9
-56.0,6.72,18.2415,9
-56.0,6.63,18.6803,9
-56.0,6.64,16.8782,9
-56.0,6.43,17.385,9
-56.0,6.66,17.385,9
-56.0,6.56,14.4458,9
-56.0,6.71,14.4458,9
-56.0,6.64,14.4458,9
-56.0,6.64,15.6288,9
-56.0,6.57,15.6288,9
-56.0,6.57,15.6288,9
-56.0,6.49,15.6288,9
-56.0,6.63,15.6288,9
-56.0,6.6,14.7296,9
-56.0,6.71,13.3952,9
-56.0,6.76,12.0119,9
-56.0,6.63,12.0119,9
-56.0,6.9,12.0119,9
-56.0,6.61,12.0119,9
-56.0,6.83,12.0119,9
-56.0,6.7,12.0119,9
-56.0,6.7,13.5239,9
-56.0,6.62,13.5239,9
-56.0,6.69,12.187,9
-56.0,6.69,12.187,9
-56.0,6.84,12.187,9
-56.0,6.68,12.187,9
-56.0,6.79,12.187,9
-56.0,6.79,9.4806,9
-56.0,6.72,9.5034,9
-56.0,6.76,9.5256,9
-56.0,6.57,9.5471,9
-56.0,6.71,9.568,9
-56.0,6.57,9.5883,9
-56.0,6.65,12.9678,9
-56.0,6.6,12.9945,9
-56.0,6.69,13.0207,9
-56.0,6.7,13.0463,9
-56.0,6.73,13.0715,9
-56.0,6.77,16.6148,9
-55.0,6.84,16.6458,9
-55.0,6.74,14.3128,9
-55.0,6.76,14.3366,9
-55.0,6.75,15.396,9
-55.0,6.62,15.425,9
-55.0,6.75,15.4536,9
-55.0,6.59,15.4818,9
-55.0,6.72,16.6999,9
-55.0,6.54,16.7334,9
-55.0,6.64,16.7334,9
-55.0,6.63,16.7334,9
-55.0,6.63,17.6674,9
-55.0,6.59,17.6674,9
-55.0,6.65,17.6674,9
-55.0,6.57,16.0058,9
-55.0,6.66,16.0058,9
-55.0,6.56,16.0058,9
-55.0,6.51,17.5275,9
-55.0,6.71,17.5275,9
-55.0,6.59,14.6454,9
-55.0,6.81,14.6454,9
-55.0,6.64,14.6454,9
-55.0,6.85,14.6454,9
-55.0,6.72,13.6129,9
-55.0,6.7,14.9058,9
-55.0,6.58,14.9058,9
-55.0,6.7,14.9058,9
-55.0,6.53,13.4489,9
-55.0,6.54,15.6935,9
-55.0,6.62,15.6935,9
-55.0,6.56,15.6935,9
-55.0,6.79,14.364,9
-55.0,6.7,14.364,9
-55.0,6.77,16.767,9
-55.0,6.65,16.767,9
-55.0,6.64,17.6839,9
-55.0,6.7,17.6839,9
-55.0,6.66,17.9642,9
-55.0,6.58,17.9642,9
-55.0,6.87,17.9642,9
-55.0,6.79,17.9642,9
-55.0,6.67,17.9642,9
-55.0,6.78,17.9642,9
-55.0,6.71,17.9642,9
-55.0,6.9,17.1951,9
-55.0,6.8,17.1951,9
-55.0,6.65,17.1951,9
