RSSI,Energy,ActivityScore,Label
0.0,0.84,18.3074,6
0.0,3.27,34.6545,6
0.0,4.32,37.9766,6
0.0,5.33,40.5984,6
0.0,5.77,42.6493,6
0.0,6.1,44.2087,6
0.0,6.4,45.3275,6
0.0,6.5,46.0377,6
0.0,6.59,46.3582,6
0.0,6.46,46.297,6
-56.0,6.62,45.8526,6
-56.0,6.48,45.0137,6
-56.0,6.52,45.4215,6
-56.0,6.61,43.61,6
-56.0,6.54,41.295,6
-56.0,6.68,38.3853,6
-56.0,6.6,36.1038,6
-56.0,6.69,32.4682,6
-56.0,6.64,26.1847,6
-56.0,6.72,16.7871,6
-56.0,6.58,16.7871,6
-56.0,6.65,14.2609,6
-56.0,6.5,14.2609,6
-56.0,6.45,14.2609,6
-56.0,6.69,14.2609,6
-56.0,6.58,14.2609,6
-56.0,6.67,15.4687,6
-56.0,6.59,15.4687,6
-56.0,6.63,15.4687,6
-56.0,6.49,17.6491,6
-56.0,6.64,17.5641,6
-56.0,6.42,17.5178,6
-56.0,6.61,16.8668,6
-56.0,6.46,16.8668,6
-56.0,6.67,16.8668,6
-56.0,6.68,16.8668,6
-56.0,6.54,15.7412,6
-56.0,6.66,14.4443,6
-56.0,6.54,14.4443,6
-56.0,6.45,15.6108,6
-56.0,6.59,15.6108,6
-56.0,6.48,14.4443,6
-56.0,6.69,14.4443,6
-56.0,6.57,14.4443,6
-56.0,6.63,14.4443,6
-56.0,6.59,14.4443,6
-56.0,6.53,12.7674,6
-56.0,6.39,12.7674,6
-56.0,6.42,12.7674,6
-56.0,6.66,10.5268,6
-56.0,6.46,10.5577,6
-56.0,6.58,10.5777,6
-56.0,6.55,10.5777,6
-56.0,6.68,12.679,6
-56.0,6.56,12.679,6
-56.0,6.69,12.679,6
-56.0,6.68,14.104,6
-56.0,6.58,14.104,6
-56.0,6.67,15.2032,6
-56.0,6.75,14.104,6
-56.0,6.59,15.9092,6
-56.0,6.54,15.9092,6
-56.0,6.49,15.9092,6
-56.0,6.75,15.9092,6
-56.0,6.65,15.9092,6
-56.0,6.73,15.9092,6
-56.0,6.63,15.9092,6
-56.0,6.63,15.9092,6
-56.0,6.7,16.6755,6
-56.0,6.5,15.7855,6
-56.0,6.52,15.7855,6
-56.0,6.7,15.7457,6
-56.0,6.53,15.7055,6
-56.0,6.44,14.4925,6
-56.0,6.65,16.1866,6
-56.0,6.41,16.145,6
-56.0,6.7,15.1893,6
-56.0,6.52,15.1232,6
-56.0,6.63,13.9217,6
-57.0,6.7,13.89,6
-57.0,6.43,11.3039,6
-57.0,6.7,11.2777,6
-57.0,6.61,11.251,6
-57.0,6.48,12.9059,6
-57.0,6.61,12.8721,6
-57.0,6.46,12.8377,6
-57.0,6.65,12.8028,6
-57.0,6.53,12.7674,6
-57.0,6.53,11.1089,6
-57.0,6.41,11.0581,6
-57.0,6.58,11.0268,6
-57.0,6.63,11.0268,6
-57.0,6.56,11.0268,6
-57.0,6.57,11.0479,6
-57.0,6.54,7.1718,6
-57.0,6.62,7.1718,6
-57.0,6.46,7.1718,6
-57.0,6.41,7.1824,6
-57.0,6.61,7.1824,6
-57.0,6.44,7.1824,6
-57.0,6.75,9.8804,6
-57.0,6.57,9.8804,6
-57.0,6.48,9.8804,6
-57.0,6.69,7.1824,6
-57.0,6.56,7.1824,6
-57.0,6.62,7.1824,6
-57.0,6.6,7.1824,6
-57.0,6.59,7.1824,6
-57.0,6.71,7.1824,6
-57.0,6.75,7.1922,6
-57.0,6.84,7.1922,6
-57.0,6.73,7.1922,6
-57.0,6.66,9.9,6
-57.0,6.74,9.9,6
-57.0,6.62,9.9,6
-57.0,6.82,12.1528,6
-57.0,6.46,12.1257,6
-57.0,6.66,12.1257,6
-57.0,6.58,12.1257,6
-57.0,6.63,12.1257,6
-57.0,6.43,10.341,6
-57.0,6.45,10.341,6
-57.0,6.62,10.341,6
-57.0,6.6,10.341,6
-57.0,6.65,10.3206,6
-57.0,6.46,14.3207,6
-57.0,6.64,14.3207,6
-57.0,6.57,14.3207,6
-57.0,6.56,14.3207,6
-57.0,6.66,14.3207,6
-57.0,6.48,14.3207,6
-57.0,6.57,17.2524,6
-57.0,6.62,16.3993,6
-57.0,6.52,16.3706,6
-57.0,6.72,16.3706,6
-57.0,6.63,15.0112,6
-57.0,6.78,15.0335,6
-57.0,6.62,15.0335,6
-57.0,6.57,15.0335,6
-57.0,6.74,15.0335,6
-57.0,6.68,15.0335,6
-57.0,6.74,16.1449,6
-57.0,6.68,16.1449,6
-57.0,6.75,16.1164,6
-57.0,6.65,18.6922,6
-57.0,6.81,16.3452,6
-57.0,6.64,16.3452,6
-57.0,6.51,16.3452,6
-57.0,6.63,17.4323,6
-57.0,6.59,17.4323,6
-57.0,6.72,18.1771,6
-57.0,6.63,15.7169,6
-57.0,6.69,15.7169,6
-57.0,6.5,15.7507,6
-57.0,6.5,16.7799,6
-57.0,6.52,17.367,6
-57.0,6.48,17.367,6
-57.0,6.42,17.367,6
-57.0,6.5,17.87,6
-57.0,6.45,17.87,6
-57.0,6.58,17.87,6
-57.0,6.59,17.4637,6
-57.0,6.68,17.4181,6
-57.0,6.48,17.4637,6
-57.0,6.56,14.9993,6
-57.0,6.49,14.9993,6
-57.0,6.53,14.9993,6
-57.0,6.68,14.9585,6
-57.0,6.47,13.7057,6
-57.0,6.49,13.7057,6
-57.0,6.63,12.245,6
-57.0,6.41,15.4789,6
-57.0,6.6,15.4789,6
-57.0,6.45,15.4442,6
-57.0,6.46,14.1104,6
-57.0,6.5,12.7368,6
-57.0,6.43,12.7368,6
-57.0,6.6,12.7368,6
-57.0,6.47,10.736,6
-57.0,6.61,12.7368,6
-57.0,6.6,12.7144,6
-57.0,6.32,12.7144,6
-57.0,6.35,12.7368,6
-57.0,6.27,12.7368,6
-57.0,6.36,12.7586,6
